,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1258,1.0,0.0,0.0,0.0,0.5939319466196796,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,-1.4840207055686072,-0.5457543983677889,0
1259,1.0,1.0,0.0,0.0,0.5531908824857119,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1,1,0,3,1.0121590853676101,0.944470887165062,1
1260,0.0,0.0,0.0,0.0,-1.2394159394088626,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,1,-0.48189260041911397,-0.9663746761923292,0
1261,1.0,0.0,1.0,0.0,-1.2394159394088626,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0.5102640807985439,-0.9214649858231034,0
1262,1.0,0.0,1.0,0.0,-0.8320052980691867,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,1,0,-0.4503164246349673,-0.7372602587732984,0
1263,1.0,1.0,1.0,0.0,1.4494942934329993,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,1,0,1,2,0.8243639346513698,1.6959361776850914,1
1264,0.0,0.0,1.0,1.0,1.4902353575669671,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1,2,1,3,1.010497181378971,1.9359692084306281,0
1265,0.0,1.0,0.0,1.0,0.9606015238253881,1.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,1,1,0,3,0.9972019494698563,1.3150861217346739,0
1266,1.0,1.0,0.0,0.0,-1.1579338111409274,1.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0,0,1,0,0.5135878887758223,-0.873312798162976,0
1267,0.0,0.0,1.0,0.0,1.2865300368971289,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0,2,1,2,0.37564985771876086,1.1185510818575617,0
1268,0.0,0.0,1.0,0.0,1.0828247162272908,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1,1,1,0,1.5074064739821194,1.837304648007472,1
1269,0.0,0.0,1.0,1.0,1.2050479086291939,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,2,0,2,1.6868921047551626,2.150966630841651,0
1270,0.0,0.0,1.0,1.0,1.2457889727631613,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,3,-1.334449346591071,-0.31269163390745586,0
1271,1.0,0.0,0.0,0.0,0.8383783314234854,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0,1,1,0,-0.3722069371689205,0.26288472193467277,0
1272,0.0,0.0,1.0,1.0,-1.1171927470069598,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1.5072873614095572,-0.9693304220221308,0
1273,0.0,1.0,1.0,0.0,0.675414074887615,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,0,0,1,0,0.7778306229694699,0.8276748112784953,0
1274,1.0,0.0,1.0,1.0,1.2050479086291939,1.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1,2,1,2,1.2082637560270466,1.9212566526957204,0
1275,1.0,0.0,1.0,0.0,0.9198604596914204,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,2,0,1,-0.265845081896006,0.3656079184226316,0
1276,1.0,1.0,1.0,0.0,1.5717174858349023,1.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0,2,1,0,1.1500971164246714,2.1550252669064536,0
1277,1.0,0.0,1.0,1.0,1.6124585499688697,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,1,3,-1.4856826095572464,-0.4222086342430184,0
1278,0.0,0.0,1.0,1.0,0.145780241146036,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,1,0,3,-0.13621657078214094,-0.021506554062589493,0
1279,0.0,0.0,1.0,0.0,-0.3023714643276077,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,-1.4574302417503784,-0.7888534639666278,0
1280,1.0,1.0,1.0,0.0,1.6124585499688697,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,2,1,2,1.6636254489142124,2.6622224281785436,0
1281,1.0,0.0,0.0,0.0,0.145780241146036,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,2,-1.5139349773641144,-0.7073939912094813,0
1282,0.0,0.0,0.0,0.0,-1.2801570035428302,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,1,-0.06641660325929086,-0.9795873012076367,0
1283,1.0,0.0,1.0,0.0,1.6124585499688697,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1,2,1,0,1.352849403038665,2.3207896692270484,0
1284,0.0,0.0,1.0,1.0,1.0828247162272908,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,-1.4939921295004428,-0.4830881752150532,0
1285,0.0,1.0,1.0,0.0,-1.0357106187390246,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0.8210401266740914,-0.708761575100882,1
1286,1.0,0.0,0.0,0.0,-1.2801570035428302,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1,1,0,3,0.3091736981731891,-0.9746022373454339,0
1287,1.0,0.0,1.0,1.0,-0.0986661436577696,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1,0,1,0,1.4193255625842367,0.42315673088496436,0
1288,0.0,0.0,0.0,0.0,1.2865300368971289,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,-1.5039635534322788,-0.4601921739364401,0
1289,0.0,0.0,0.0,0.0,1.2457889727631613,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,0,2,0.13301187537742423,0.8064552031570834,0
1290,0.0,1.0,1.0,0.0,1.6124585499688697,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1,2,0,3,0.653187823821523,1.595462877276534,0
1291,0.0,0.0,1.0,0.0,-0.994969554605057,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3390879699686966,-0.728062154213393,1
1292,1.0,0.0,0.0,0.0,1.2050479086291939,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,2,0,2,0.6548497278101622,1.2837199234512557,0
1293,0.0,0.0,1.0,1.0,1.408753229299032,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1,2,1,2,1.5423064577435444,2.3149664087862445,0
1294,0.0,0.0,0.0,0.0,-1.0764516828729922,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,-0.6663639431580753,-0.8877606602414843,1
1295,1.0,0.0,1.0,1.0,1.5309764217009345,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,2,1,2,0.5252212166962972,1.4015086005493231,0
1296,1.0,1.0,0.0,0.0,-0.5060767849974457,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0,0,0,2,0.528545024673576,-0.29517773697564587,0
1297,1.0,0.0,0.0,0.0,-1.1171927470069598,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3590308178323679,-0.8297265760757512,0
1298,1.0,0.0,1.0,1.0,-0.34311252846157536,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1,1,0,0,-0.23925461807777712,-0.40390065634200795,0
1299,1.0,0.0,1.0,0.0,-0.8727463622031542,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,-0.6896305989990256,-0.7939047012429307,1
1300,0.0,0.0,1.0,0.0,1.6124585499688697,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1,2,1,3,1.5223636098798725,2.505281147737953,0
1301,1.0,0.0,1.0,1.0,1.368012165165064,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,2,1,3,-0.21931177021410558,0.6738657391053077,0
1302,1.0,0.0,1.0,1.0,0.5124498183517444,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,2,1,1,0.5385164486054117,0.5515772698484377,0
1303,1.0,0.0,1.0,1.0,1.4902353575669671,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,-1.4989778414663608,-0.3910409562019006,0
1304,0.0,1.0,1.0,0.0,-0.7097821056672837,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,1,0,1,2,0.6914116155602263,-0.4136943216288136,1
1305,1.0,0.0,0.0,0.0,-0.18014827192570484,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,2,-0.17444036252084485,-0.28095045294413773,0
1306,1.0,0.0,0.0,0.0,1.5309764217009345,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,1,0,3,1.6868921047551626,2.5782483656855955,1
1307,1.0,0.0,0.0,0.0,0.145780241146036,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,1,1,1,0.3573689138437287,0.17507260142392272,0
1308,0.0,1.0,0.0,0.0,-0.6690410415333162,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.7246496953330123,-0.4421709474965298,1
1309,1.0,0.0,0.0,0.0,-0.5875589132653809,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.6781163836511124,-0.321779449443861,1
1310,1.0,0.0,1.0,0.0,0.06429811287810074,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1,0,1,0,1.0919304768222962,0.40773832539965565,1
1311,0.0,0.0,1.0,1.0,0.3902266259498417,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1,1,3,-0.6547306152376002,-0.10334100949963623,0
1312,0.0,0.0,0.0,0.0,0.6346730107536471,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,1,1,2,0.204473746888914,0.5937517924348618,0
1313,0.0,0.0,1.0,0.0,0.5939319466196796,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1,0,1,0,1.4874636261184475,1.2534345575981387,1
1314,1.0,0.0,1.0,1.0,0.2680034335479387,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,0,1,1,0,0.8227020306627306,0.5254828868883228,1
1315,1.0,0.0,1.0,1.0,-0.8727463622031542,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,3,-1.4590921457390178,-0.9180460260946015,0
1316,0.0,0.0,0.0,0.0,-1.0357106187390246,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,-1.4906683215231642,-0.9422213800458155,0
1317,1.0,0.0,0.0,0.0,-1.198674875274895,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1.3361112505797101,-0.9691980751939309,0
1318,0.0,0.0,0.0,0.0,-0.994969554605057,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,0,0.06321190785457415,-0.7518625254847067,0
1319,0.0,0.0,0.0,1.0,-1.2801570035428302,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,-1.5072873614095572,-0.9987114178825478,1
1320,0.0,0.0,1.0,1.0,-0.017184015389834516,1.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1,1,0,1,0.9972019494698563,0.37421046225563653,0
1321,0.0,0.0,1.0,1.0,1.1235657803612586,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,1,1,2,0.034959540047705885,0.7257015801503373,0
1322,1.0,0.0,1.0,0.0,-0.9134874263371218,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,-1.4906683215231642,-0.9244648472623053,0
1323,1.0,0.0,1.0,0.0,1.5717174858349023,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,-1.334449346591071,-0.2528488097563217,0
1324,1.0,0.0,1.0,1.0,-1.1579338111409274,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1.47737308961405,-0.9736096361339334,1
1325,1.0,1.0,0.0,0.0,-1.2801570035428302,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.14796901127517795,-0.9767418444013352,1
1326,1.0,0.0,1.0,1.0,0.4309676900838092,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0,1,1,2,-0.4503164246349673,-0.05810045205991051,0
1327,0.0,0.0,1.0,0.0,1.0828247162272908,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1,1,1,2,1.15342092440195,1.6224836880340494,1
1328,1.0,0.0,1.0,0.0,-0.38385359259554297,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,-0.35060218531660975,-0.4683976772848448,0
1329,1.0,0.0,1.0,0.0,1.6124585499688697,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,-1.5089492653981966,-0.3471238670441755,0
1330,0.0,0.0,1.0,0.0,-0.4245946567295104,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,3,-0.28412602577103807,-0.43722999924372696,0
1331,1.0,0.0,0.0,0.0,-1.2801570035428302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,-1.317830306704678,-0.9961968281467461,0
1332,0.0,0.0,0.0,0.0,1.4902353575669671,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,-1.357716002432021,-0.251547399279021,0
1333,0.0,0.0,0.0,0.0,0.7161551390215823,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,1,1,-0.9771399890336231,-0.2357540111138119,0
1334,1.0,1.0,0.0,0.0,-1.2801570035428302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,-1.3161684027160385,-0.9961747703420463,1
1335,0.0,0.0,0.0,0.0,-1.2394159394088626,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,1,-0.6580544232148788,-0.9647423986445284,1
1336,1.0,0.0,1.0,0.0,-0.7097821056672837,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0,0,0,2,0.35072129788917145,-0.5156013793428718,0
1337,0.0,0.0,0.0,0.0,-0.05792507952380198,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,-1.4757111856254108,-0.7385837270552992,0
1338,0.0,0.0,0.0,0.0,-1.2801570035428302,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1.4840207055686072,-0.9984026086167475,1
1339,0.0,0.0,1.0,0.0,1.368012165165064,1.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1,0,1,3,1.336230363152272,2.1395848036164447,1
1341,0.0,0.0,0.0,1.0,-1.198674875274895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,3,-0.33564504941885603,-0.93253800378251,1
1342,1.0,0.0,0.0,0.0,-0.994969554605057,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,1,-1.489006417534525,-0.944824201000417,0
1343,0.0,0.0,1.0,1.0,1.2865300368971289,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1,1,1,3,0.27427371441176407,1.0611346162234285,0
1344,1.0,0.0,1.0,0.0,-0.18014827192570484,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1.4723873776481322,-0.7588989651840107,0
1345,1.0,0.0,1.0,0.0,1.0013425879593556,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1,1,1,3,1.1949685241179322,1.6330273186806554,0
1346,1.0,0.0,1.0,1.0,-0.7505231698012514,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1,0,1,0,0.7462544471853232,-0.4520528440021355,1
1347,0.0,0.0,0.0,0.0,-0.5468178491314133,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,1,1,-1.4906683215231642,-0.8425201028017585,0
1348,0.0,0.0,1.0,0.0,-0.9134874263371218,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.5036164648439866,-0.6291329001338366,1
1349,1.0,0.0,1.0,0.0,0.7568962031555502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,0,1,0,-0.5034973522714247,0.11913400870469071,0
1350,1.0,0.0,1.0,0.0,1.408753229299032,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0,2,0,1,0.028311924093149095,0.8997597170381367,0
1351,0.0,0.0,1.0,1.0,-0.8727463622031542,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,-1.4740492816367714,-0.8966499555355893,0
1352,0.0,0.0,1.0,1.0,1.6124585499688697,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1,2,0,2,-0.1279070508389445,0.9995492255009937,0
1353,0.0,0.0,1.0,1.0,1.368012165165064,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,1,0,-1.47737308961405,-0.40754019411751,0
1354,1.0,0.0,0.0,0.0,-0.5875589132653809,1.0,1.0,0.5,0.0,0.0,0.0,1.0,1.0,0,0,1,0,0.7828163349353875,-0.28410471901623957,1
1355,1.0,0.0,0.0,0.0,-0.9542284904710894,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,-1.505625457420918,-0.9283911364989076,0
1356,1.0,0.0,0.0,0.0,-0.9542284904710894,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,3,0.3457355859232539,-0.727665113728793,0
1357,0.0,0.0,1.0,0.0,0.6346730107536471,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1,0,1,2,1.5506159776867408,1.3374968513098868,0
1358,0.0,0.0,0.0,0.0,-0.9134874263371218,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.1778832830706854,-0.6828215967736673,0
1359,1.0,0.0,0.0,0.0,-0.9542284904710894,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0.9955400454812171,-0.6147070958600284,1
1360,1.0,1.0,0.0,0.0,-0.7912642339352188,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1,0,1,0,1.0055114694130527,-0.43820054265052755,1
1361,0.0,0.0,0.0,0.0,-1.1579338111409274,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0,0,0,0,0.45375934518480787,-0.8616883350860695,1
1362,0.0,0.0,0.0,0.0,-1.1579338111409274,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.17954518705932462,-0.9023188113434926,1
1363,1.0,0.0,1.0,0.0,1.6124585499688697,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,2,0,2,0.904135326106056,1.8489291110843786,0
1364,1.0,0.0,1.0,1.0,0.7568962031555502,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,2,0,3,0.688087807582948,0.9434782859535614,0
1365,0.0,0.0,1.0,0.0,1.0828247162272908,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,0,1,2,-0.7893448383173831,0.07473164784356531,1
1366,0.0,0.0,1.0,0.0,-0.9134874263371218,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.6914116155602263,-0.6482570168087476,1
1367,0.0,1.0,1.0,0.0,1.164306844495226,1.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0,0,1,0,0.5767402403441156,1.1565125637462834,0
1368,0.0,0.0,0.0,0.0,0.8791193955574529,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0,1,0,0,0.6515259198328838,0.9708740793909773,0
1369,1.0,0.0,0.0,0.0,0.02355704874413311,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,1,1,-0.12956895482758393,-0.11004658212844018,0
1370,1.0,0.0,0.0,0.0,-0.22088933605967248,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,-1.4806968975913286,-0.7698616941199169,0
1371,1.0,1.0,0.0,0.0,-1.2801570035428302,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0.47868790501439723,-0.9723523412660326,1
1372,0.0,0.0,0.0,0.0,-0.38385359259554297,1.0,0.0,0.5,0.0,1.0,0.0,0.0,1.0,1,0,0,1,1.0138209893562493,-0.039880705377700026,0
1373,0.0,0.0,0.0,1.0,-1.2801570035428302,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1.4939921295004428,-0.9985349554449476,0
1374,0.0,0.0,1.0,1.0,0.5124498183517444,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1,2,1,1,0.6498640158442441,0.6947103645468196,0
1375,1.0,0.0,1.0,1.0,0.2680034335479387,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,1,2,-1.4939921295004428,-0.6301916747594373,0
1376,0.0,0.0,0.0,0.0,-1.1171927470069598,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,1,0.17289757110476733,-0.854034276855165,1
1377,0.0,0.0,1.0,1.0,1.6124585499688697,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0,2,0,2,0.5817259523100332,1.5580969561147124,0
1378,1.0,0.0,1.0,1.0,1.0420836520933234,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,1,2,0.06653571583185254,0.7442742517077479,0
1379,1.0,0.0,0.0,0.0,1.5309764217009345,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0,2,1,2,-0.6713496551239931,0.341829604956018,0
1380,0.0,0.0,1.0,1.0,1.164306844495226,1.0,0.0,0.5,0.0,1.0,0.0,1.0,1.0,1,1,1,2,1.1185209406405248,1.7037005249394956,0
1381,0.0,0.0,0.0,0.0,-1.2394159394088626,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.19616422694571753,-0.9502945365660201,0
1382,1.0,0.0,1.0,1.0,0.5531908824857119,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,-1.3244779226592351,-0.49294801391595877,0
1383,1.0,0.0,0.0,0.0,-1.2801570035428302,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,2,-0.4935259283395888,-0.98525615701554,1
1384,1.0,0.0,1.0,0.0,-0.4245946567295104,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.14796901127517795,-0.321735333834461,1
1385,1.0,0.0,0.0,0.0,0.6346730107536471,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1,2,1,3,1.2531351637203074,1.156247870089883,0
1386,0.0,0.0,0.0,0.0,1.2865300368971289,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1,2,0,3,0.7229877913443731,1.4775418533502667,0
1387,0.0,0.0,1.0,1.0,1.6124585499688697,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,-1.346082674511546,-0.28236215244493856,0
1388,1.0,0.0,1.0,1.0,-0.8320052980691867,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,1,3,-0.21432605824818773,-0.680593758498966,0
1389,1.0,1.0,1.0,0.0,0.06429811287810074,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,1,0,1,0,0.9789210055948242,0.41214988633965816,1
1390,1.0,0.0,1.0,1.0,1.6124585499688697,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,2,0,3,0.13134997138878504,1.149167314781179,0
1391,0.0,0.0,1.0,0.0,-0.13940720779173724,1.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0,0,1,0,0.6980592315147837,0.06923925447326225,0
1392,0.0,0.0,1.0,1.0,0.02355704874413311,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,3,-1.4856826095572464,-0.7335324897789962,0
1393,1.0,0.0,0.0,0.0,-1.2801570035428302,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1.47737308961405,-0.9983143773979475,0
1394,1.0,0.0,1.0,1.0,1.2050479086291939,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,1,1,1,0,1.52901122583443,2.0106348773401708,0
1395,0.0,0.0,1.0,0.0,0.3494855618158739,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1,1,0,0.2726118104231249,0.3167057654027035,1
1396,1.0,0.0,0.0,0.0,1.2865300368971289,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,1,1,1,3,1.171701868276982,1.7517865391855232,1
1397,1.0,0.0,0.0,0.0,-1.1579338111409274,1.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1,0,1,3,0.6000068961850653,-0.8662984162683721,0
1398,1.0,0.0,0.0,0.0,-0.34311252846157536,1.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0,0,1,0,0.6498640158442441,-0.1523093359336643,0
1399,1.0,0.0,1.0,1.0,-0.7505231698012514,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,-1.5039635534322788,-0.8773714342277784,0
1400,0.0,0.0,0.0,1.0,-1.198674875274895,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,-1.4906683215231642,-0.9815725036306377,0
1401,1.0,1.0,0.0,0.0,-1.1579338111409274,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1,0,1,3,1.1633923483337856,-0.811925927682841,1
1402,1.0,0.0,0.0,1.0,-0.5875589132653809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,0,-0.9904352209427374,-0.7633325839287133,1
1403,0.0,0.0,0.0,0.0,-0.994969554605057,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0.048254771956820416,-0.7662221563444148,0
1404,1.0,0.0,0.0,0.0,0.10503917701206836,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,0,2,-1.3793207542843318,-0.6556463813832518,0
1405,1.0,0.0,0.0,0.0,-1.2801570035428302,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.3723260497414824,-0.9737640407668334,1
1406,0.0,0.0,0.0,1.0,1.368012165165064,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2,1,3,-1.3128445947387601,-0.26888483377323086,0
1407,0.0,0.0,0.0,1.0,-0.994969554605057,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,2,1,1,-0.6730115591126326,-0.855776843426466,0
1408,1.0,0.0,1.0,0.0,1.5717174858349023,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,1,1,1,3,1.3063160913567646,2.2626673538425153,0
1409,1.0,0.0,1.0,1.0,0.4309676900838092,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,1,0,1,2,0.9224162699810882,0.774537559756165,0
1410,1.0,1.0,0.0,0.0,-1.2394159394088626,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1,0,1,0,0.9656257736857097,-0.9319203852509096,1
1411,0.0,1.0,0.0,0.0,-0.13940720779173724,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1,0,1,2,1.2182351799588824,0.2935009548582903,0
1412,1.0,0.0,1.0,0.0,-0.7097821056672837,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0,0,1,0,0.6482021118556048,-0.4300832705209229,1
1413,0.0,0.0,1.0,1.0,1.3272711010310967,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0,2,0,3,0.9888924295266598,1.674385702493179,0
